jMRUI Data Textfile

Filename: /Users/Georg/Documents/MATLAB/osprey/exampledata/nifti-mrs/derivatives/jMRUIFiles/ses-01_mrs_sub-01_ses-01_SVS.nii_jMRUI_A.TXT

PointsInDataset: 2048
DatasetsInFile: 1
SamplingInterval: 1.666000E-01
ZeroOrderPhase: 0E+00
BeginTime: 0E+00
TransmitterFrequency: 2.972199E+08
MagneticField: 6.980763E+00
TypeOfNucleus: 0E+00
NameOfPatient: No Name
Spectrometer: TrioTim
AdditionalInfo: jnear


Signal and FFT
sig(real)	sig(imag)	fft(real)	fft(imag)
Signal 1 out of 1 in file
0.00000010	0.00000037	0.00001946	0.00003809
0.00000014	-0.00000024	0.00001120	0.00004423
0.00000007	-0.00000038	0.00001040	0.00004481
-0.00000008	-0.00000005	0.00001251	0.00005570
-0.00000025	0.00000013	0.00002143	0.00004661
-0.00000053	0.00000025	0.00001936	0.00004660
-0.00000039	0.00000073	0.00000733	0.00005373
0.00000001	0.00000055	0.00002400	0.00005167
0.00000057	0.00000047	0.00001251	0.00004337
0.00000055	-0.00000030	0.00001651	0.00004143
0.00000057	-0.00000031	0.00002266	0.00005453
0.00000006	-0.00000095	0.00002129	0.00004918
-0.00000020	-0.00000065	0.00000859	0.00005544
-0.00000064	-0.00000031	0.00000824	0.00005285
-0.00000064	0.00000009	0.00001170	0.00004498
-0.00000007	0.00000016	0.00000925	0.00005548
0.00000005	0.00000047	0.00001746	0.00005150
0.00000015	-0.00000005	0.00001158	0.00004321
0.00000009	-0.00000007	0.00000330	0.00004641
-0.00000003	0.00000020	0.00001343	0.00005741
-0.00000027	-0.00000000	0.00001967	0.00003739
-0.00000010	0.00000004	0.00002309	0.00006244
-0.00000025	0.00000024	0.00000659	0.00005475
0.00000027	0.00000028	0.00001849	0.00004452
0.00000023	0.00000003	0.00002140	0.00005041
0.00000044	-0.00000028	0.00001828	0.00005156
0.00000003	-0.00000008	0.00001613	0.00005290
-0.00000018	-0.00000038	0.00002173	0.00005122
-0.00000033	0.00000001	0.00002413	0.00005062
-0.00000019	0.00000024	0.00002417	0.00005655
0.00000015	0.00000012	0.00003307	0.00004604
0.00000052	-0.00000019	0.00002321	0.00004995
0.00000058	0.00000006	0.00002338	0.00006213
0.00000036	-0.00000036	0.00001460	0.00005690
-0.00000018	-0.00000073	0.00001267	0.00006101
-0.00000046	-0.00000039	0.00002643	0.00004394
-0.00000077	-0.00000006	0.00001788	0.00005326
-0.00000033	0.00000028	0.00001008	0.00005533
-0.00000009	0.00000037	0.00001812	0.00006059
-0.00000003	0.00000020	0.00002656	0.00006554
0.00000018	0.00000010	0.00002662	0.00004591
0.00000039	-0.00000017	0.00002611	0.00005300
0.00000015	-0.00000011	0.00002150	0.00004210
0.00000035	0.00000001	0.00002461	0.00004796
0.00000008	-0.00000005	0.00002442	0.00005030
0.00000007	0.00000041	0.00001502	0.00005943
0.00000020	0.00000006	0.00002347	0.00008494
0.00000053	-0.00000004	0.00002536	0.00007497
0.00000049	-0.00000037	0.00001980	0.00005893
0.00000015	-0.00000053	0.00002462	0.00007198
-0.00000038	-0.00000041	0.00001421	0.00005391
0.00000005	-0.00000009	0.00002836	0.00006399
-0.00000045	0.00000008	0.00002011	0.00005836
-0.00000045	0.00000014	0.00001837	0.00005866
0.00000011	0.00000038	0.00001874	0.00006288
0.00000026	-0.00000003	0.00001999	0.00006337
0.00000026	-0.00000033	0.00000443	0.00006769
0.00000003	-0.00000007	0.00002475	0.00005732
-0.00000030	-0.00000046	0.00000987	0.00004906
-0.00000043	-0.00000021	0.00002270	0.00005866
-0.00000006	-0.00000016	0.00002644	0.00005778
-0.00000031	0.00000049	0.00001858	0.00006297
0.00000017	0.00000036	0.00002207	0.00006672
0.00000037	-0.00000007	0.00001551	0.00006173
-0.00000009	-0.00000009	0.00002569	0.00006194
-0.00000033	-0.00000014	0.00002946	0.00006600
-0.00000005	-0.00000003	0.00002803	0.00007230
-0.00000001	0.00000017	0.00002388	0.00006105
0.00000006	0.00000033	0.00002142	0.00006408
0.00000016	-0.00000005	0.00001849	0.00006998
0.00000024	-0.00000005	0.00001878	0.00007024
0.00000037	-0.00000027	0.00001900	0.00005646
0.00000023	-0.00000032	0.00001188	0.00006493
-0.00000022	-0.00000028	0.00001788	0.00007242
-0.00000042	-0.00000012	0.00002370	0.00007174
-0.00000057	-0.00000008	0.00002238	0.00005990
-0.00000008	0.00000032	0.00000247	0.00007218
0.00000019	0.00000043	0.00002012	0.00007242
0.00000052	0.00000038	0.00001636	0.00007174
0.00000060	-0.00000011	0.00002693	0.00007222
0.00000033	-0.00000006	0.00002973	0.00006019
0.00000007	-0.00000032	0.00001625	0.00007915
-0.00000010	-0.00000001	0.00001069	0.00007169
0.00000022	0.00000032	0.00003265	0.00006072
-0.00000017	0.00000011	0.00000994	0.00007229
0.00000034	0.00000003	0.00002151	0.00006909
0.00000012	-0.00000020	0.00002403	0.00007201
0.00000002	-0.00000020	0.00001336	0.00006219
-0.00000018	-0.00000018	0.00002679	0.00006930
-0.00000011	-0.00000005	0.00002340	0.00006190
-0.00000075	-0.00000006	0.00002355	0.00006525
0.00000002	0.00000009	0.00002148	0.00006939
-0.00000030	0.00000041	0.00003073	0.00007869
0.00000025	0.00000031	0.00001197	0.00007891
0.00000017	0.00000020	0.00001770	0.00007487
0.00000025	0.00000007	0.00003465	0.00006621
-0.00000007	-0.00000030	0.00001669	0.00007164
-0.00000021	-0.00000041	0.00002128	0.00006737
-0.00000014	-0.00000006	0.00002804	0.00007478
-0.00000023	0.00000016	0.00003560	0.00007543
-0.00000031	0.00000031	0.00002114	0.00008050
-0.00000001	0.00000015	0.00001534	0.00007978
0.00000015	0.00000020	0.00001728	0.00007430
-0.00000014	-0.00000009	0.00002917	0.00007542
-0.00000007	-0.00000019	0.00002453	0.00007080
-0.00000018	0.00000005	0.00003553	0.00008491
-0.00000009	0.00000005	0.00003105	0.00007342
0.00000016	0.00000018	0.00002405	0.00009182
0.00000040	0.00000015	0.00002377	0.00006617
0.00000043	-0.00000018	0.00003268	0.00008996
0.00000008	-0.00000040	0.00001925	0.00008308
0.00000020	-0.00000033	0.00002292	0.00007968
-0.00000043	-0.00000015	0.00002017	0.00008752
-0.00000027	-0.00000040	0.00002672	0.00009011
-0.00000023	0.00000005	0.00002089	0.00008657
0.00000001	0.00000032	0.00001864	0.00009839
-0.00000041	0.00000032	0.00002204	0.00008334
-0.00000003	0.00000021	0.00002175	0.00007613
0.00000003	-0.00000026	0.00001467	0.00009753
-0.00000006	-0.00000012	0.00002789	0.00008390
-0.00000046	0.00000015	0.00003872	0.00007677
-0.00000018	0.00000020	0.00003112	0.00008599
0.00000010	0.00000022	0.00002297	0.00007840
0.00000032	0.00000016	0.00003343	0.00008753
0.00000028	0.00000019	0.00002647	0.00009231
-0.00000023	0.00000002	0.00003591	0.00010426
-0.00000001	-0.00000043	0.00002786	0.00009389
-0.00000023	-0.00000005	0.00002965	0.00010558
-0.00000009	-0.00000020	0.00003105	0.00008414
0.00000003	0.00000037	0.00001829	0.00010438
0.00000013	0.00000025	0.00002413	0.00009470
0.00000019	0.00000016	0.00003382	0.00010248
0.00000007	0.00000017	0.00003186	0.00010253
0.00000019	-0.00000013	0.00003521	0.00009909
-0.00000005	0.00000004	0.00003248	0.00010149
-0.00000001	0.00000016	0.00003064	0.00011715
-0.00000014	-0.00000016	0.00004468	0.00010999
0.00000011	0.00000013	0.00003415	0.00010327
0.00000005	0.00000040	0.00003927	0.00009971
0.00000053	0.00000004	0.00004143	0.00010262
-0.00000006	0.00000028	0.00004146	0.00011318
0.00000004	-0.00000022	0.00003432	0.00011319
0.00000009	0.00000011	0.00004755	0.00009439
0.00000006	0.00000016	0.00002880	0.00011394
-0.00000002	0.00000031	0.00003529	0.00010074
0.00000001	0.00000013	0.00003677	0.00010666
0.00000030	0.00000024	0.00003222	0.00012291
0.00000024	0.00000024	0.00002483	0.00011518
0.00000002	-0.00000008	0.00002644	0.00012487
0.00000020	0.00000000	0.00003634	0.00011622
-0.00000010	0.00000012	0.00002906	0.00010939
-0.00000034	-0.00000004	0.00003773	0.00013098
-0.00000006	0.00000017	0.00003941	0.00011948
0.00000013	0.00000044	0.00003705	0.00012915
0.00000018	0.00000020	0.00003333	0.00012666
0.00000019	-0.00000005	0.00004288	0.00012324
0.00000012	0.00000001	0.00005036	0.00013557
0.00000005	-0.00000019	0.00004762	0.00012897
0.00000001	0.00000004	0.00003851	0.00015470
-0.00000005	-0.00000022	0.00005906	0.00013463
-0.00000028	0.00000003	0.00005474	0.00013512
-0.00000016	0.00000007	0.00005247	0.00014028
0.00000030	0.00000009	0.00003126	0.00014960
0.00000020	-0.00000001	0.00005700	0.00013911
0.00000012	-0.00000002	0.00007525	0.00016608
0.00000005	0.00000008	0.00006423	0.00016201
0.00000015	0.00000007	0.00007152	0.00016018
-0.00000005	0.00000005	0.00007124	0.00016363
-0.00000009	0.00000030	0.00006544	0.00016794
0.00000018	0.00000005	0.00008144	0.00017488
0.00000009	-0.00000013	0.00009190	0.00017916
0.00000007	0.00000006	0.00010239	0.00018993
0.00000016	-0.00000023	0.00011215	0.00016914
-0.00000017	-0.00000000	0.00012162	0.00018755
-0.00000038	-0.00000036	0.00014375	0.00017439
0.00000000	0.00000023	0.00016223	0.00017813
-0.00000011	0.00000016	0.00017464	0.00016145
-0.00000007	0.00000042	0.00016650	0.00014170
-0.00000011	0.00000013	0.00017281	0.00014475
0.00000005	0.00000020	0.00019507	0.00012798
-0.00000012	-0.00000022	0.00020048	0.00010428
-0.00000008	0.00000011	0.00020936	0.00008092
-0.00000019	0.00000004	0.00019244	0.00006498
0.00000021	0.00000029	0.00017974	0.00004168
0.00000017	0.00000010	0.00015810	0.00001697
0.00000015	-0.00000005	0.00012751	0.00000518
-0.00000002	-0.00000001	0.00010543	0.00000144
0.00000005	0.00000004	0.00008999	0.00000989
-0.00000033	0.00000007	0.00008686	0.00003417
-0.00000043	0.00000008	0.00006536	0.00003353
0.00000004	0.00000001	0.00006515	0.00004221
-0.00000019	0.00000024	0.00006031	0.00004174
0.00000030	-0.00000010	0.00005541	0.00004943
0.00000019	0.00000000	0.00004360	0.00008428
-0.00000006	-0.00000007	0.00005638	0.00008120
0.00000005	0.00000013	0.00004649	0.00007511
-0.00000001	-0.00000024	0.00005087	0.00008811
-0.00000031	-0.00000029	0.00005174	0.00009903
-0.00000030	0.00000025	0.00005987	0.00010927
-0.00000021	-0.00000003	0.00005064	0.00011991
0.00000001	0.00000034	0.00005048	0.00011226
-0.00000015	0.00000027	0.00006551	0.00011305
0.00000008	0.00000015	0.00007153	0.00010979
0.00000008	-0.00000013	0.00007634	0.00011588
-0.00000001	0.00000015	0.00007736	0.00014059
-0.00000004	0.00000020	0.00008773	0.00012489
0.00000013	0.00000016	0.00009254	0.00013094
-0.00000017	0.00000014	0.00010688	0.00012119
0.00000028	0.00000013	0.00010390	0.00013685
0.00000029	0.00000006	0.00012255	0.00012611
0.00000004	0.00000002	0.00011793	0.00011477
-0.00000008	0.00000000	0.00010442	0.00009926
-0.00000015	-0.00000005	0.00009556	0.00010699
-0.00000020	0.00000003	0.00009557	0.00010515
0.00000005	0.00000014	0.00008913	0.00010328
-0.00000021	-0.00000003	0.00007677	0.00011333
-0.00000024	0.00000022	0.00009362	0.00011751
0.00000002	0.00000017	0.00007819	0.00011532
0.00000024	0.00000011	0.00009437	0.00013512
0.00000001	-0.00000002	0.00010076	0.00014367
0.00000024	0.00000009	0.00011370	0.00015067
-0.00000025	0.00000042	0.00012326	0.00015941
0.00000014	-0.00000004	0.00013433	0.00014231
-0.00000009	0.00000030	0.00013803	0.00013901
-0.00000005	-0.00000003	0.00013707	0.00015171
-0.00000003	0.00000001	0.00014394	0.00012370
0.00000002	0.00000013	0.00015679	0.00014286
0.00000015	0.00000006	0.00016124	0.00012069
-0.00000013	0.00000031	0.00016549	0.00011056
-0.00000012	0.00000017	0.00018130	0.00009009
0.00000013	0.00000013	0.00015661	0.00007656
0.00000008	0.00000025	0.00015490	0.00008257
-0.00000008	0.00000001	0.00014253	0.00006717
-0.00000019	0.00000003	0.00012186	0.00006709
-0.00000042	0.00000005	0.00011000	0.00005292
-0.00000026	0.00000001	0.00011358	0.00006262
-0.00000019	-0.00000012	0.00009985	0.00008214
-0.00000009	0.00000010	0.00010203	0.00008248
-0.00000018	-0.00000010	0.00010066	0.00009216
0.00000027	0.00000002	0.00008652	0.00009315
0.00000002	0.00000013	0.00008116	0.00008336
0.00000016	0.00000003	0.00008868	0.00010989
-0.00000013	0.00000003	0.00009199	0.00010661
-0.00000015	-0.00000008	0.00008951	0.00011973
0.00000042	-0.00000016	0.00008776	0.00011625
0.00000009	0.00000003	0.00009144	0.00013248
0.00000002	-0.00000003	0.00010004	0.00014501
0.00000005	0.00000014	0.00009926	0.00014013
-0.00000018	-0.00000004	0.00012119	0.00015167
-0.00000021	-0.00000011	0.00011723	0.00015131
0.00000012	-0.00000017	0.00013827	0.00015526
0.00000025	-0.00000000	0.00013689	0.00014426
-0.00000002	0.00000011	0.00012919	0.00014464
-0.00000017	0.00000014	0.00015489	0.00013306
-0.00000031	0.00000016	0.00015721	0.00014145
-0.00000016	-0.00000009	0.00016897	0.00013895
0.00000028	0.00000014	0.00014997	0.00013333
-0.00000004	0.00000023	0.00016648	0.00012480
-0.00000015	0.00000011	0.00015233	0.00011198
0.00000014	0.00000031	0.00014147	0.00012172
-0.00000002	0.00000002	0.00014486	0.00013043
0.00000005	0.00000024	0.00014101	0.00009763
-0.00000022	-0.00000005	0.00013813	0.00012233
0.00000003	0.00000010	0.00013035	0.00011706
-0.00000003	0.00000034	0.00013306	0.00012512
0.00000000	0.00000012	0.00012387	0.00013670
0.00000018	0.00000016	0.00012039	0.00012839
0.00000008	0.00000015	0.00013225	0.00014055
-0.00000016	0.00000021	0.00012826	0.00015676
-0.00000001	0.00000006	0.00013243	0.00016574
0.00000004	-0.00000003	0.00012266	0.00018582
-0.00000037	0.00000001	0.00012968	0.00018631
-0.00000020	-0.00000004	0.00013877	0.00017831
0.00000009	0.00000011	0.00013360	0.00020327
0.00000019	-0.00000024	0.00014669	0.00019665
-0.00000017	0.00000003	0.00015682	0.00019325
-0.00000028	0.00000022	0.00017144	0.00021547
0.00000014	0.00000011	0.00018626	0.00022114
0.00000018	0.00000003	0.00018415	0.00023746
-0.00000003	0.00000016	0.00020021	0.00022378
-0.00000002	0.00000032	0.00020550	0.00024674
-0.00000060	0.00000015	0.00020375	0.00025258
-0.00000025	0.00000001	0.00021818	0.00025739
-0.00000006	0.00000016	0.00021098	0.00027648
-0.00000000	0.00000003	0.00021689	0.00029021
0.00000013	0.00000010	0.00025059	0.00032625
-0.00000001	-0.00000012	0.00027140	0.00036049
0.00000007	0.00000007	0.00029097	0.00040901
0.00000006	0.00000001	0.00035268	0.00047244
-0.00000009	0.00000021	0.00050363	0.00052403
-0.00000023	0.00000001	0.00071225	0.00052987
0.00000004	-0.00000008	0.00093635	0.00039189
-0.00000019	0.00000016	0.00106649	0.00006743
0.00000012	-0.00000001	0.00091581	-0.00028047
-0.00000012	-0.00000032	0.00061707	-0.00035320
-0.00000020	0.00000028	0.00048291	-0.00025553
-0.00000010	-0.00000004	0.00048041	-0.00025203
-0.00000010	-0.00000005	0.00042050	-0.00028702
0.00000008	-0.00000006	0.00031026	-0.00027273
0.00000003	0.00000015	0.00030149	-0.00020523
-0.00000001	0.00000003	0.00030245	-0.00018103
0.00000015	-0.00000024	0.00029340	-0.00018572
0.00000002	-0.00000004	0.00027663	-0.00017930
0.00000023	-0.00000041	0.00026913	-0.00016089
-0.00000014	0.00000014	0.00025308	-0.00015047
-0.00000018	-0.00000002	0.00024007	-0.00015349
-0.00000006	0.00000010	0.00024858	-0.00015122
0.00000013	-0.00000020	0.00023096	-0.00014075
0.00000003	0.00000017	0.00023143	-0.00014107
-0.00000009	-0.00000014	0.00022681	-0.00016271
-0.00000021	-0.00000018	0.00019272	-0.00013044
-0.00000006	0.00000012	0.00016880	-0.00011777
-0.00000011	0.00000043	0.00016435	-0.00011580
0.00000018	-0.00000001	0.00015571	-0.00009222
0.00000008	0.00000046	0.00016121	-0.00007444
0.00000010	0.00000026	0.00016373	-0.00006658
-0.00000026	0.00000006	0.00017132	-0.00006412
0.00000020	0.00000011	0.00016868	-0.00004757
0.00000003	-0.00000020	0.00016577	-0.00005283
-0.00000004	0.00000032	0.00016782	-0.00003278
0.00000012	0.00000010	0.00017201	-0.00003130
-0.00000014	-0.00000005	0.00018668	-0.00000308
0.00000006	0.00000028	0.00021825	0.00001342
-0.00000009	0.00000005	0.00024732	0.00000936
-0.00000038	0.00000006	0.00028535	-0.00000555
-0.00000007	0.00000035	0.00030323	-0.00004825
-0.00000022	0.00000016	0.00032579	-0.00010842
-0.00000007	0.00000006	0.00029335	-0.00015963
-0.00000000	0.00000020	0.00023672	-0.00019120
-0.00000009	-0.00000008	0.00019186	-0.00018492
-0.00000004	-0.00000012	0.00015683	-0.00017295
-0.00000009	0.00000022	0.00012855	-0.00014034
-0.00000009	-0.00000003	0.00011325	-0.00011580
0.00000002	0.00000000	0.00013652	-0.00007506
-0.00000023	-0.00000008	0.00014919	-0.00006269
-0.00000024	-0.00000004	0.00015059	-0.00006815
-0.00000015	-0.00000018	0.00017390	-0.00008404
0.00000014	0.00000001	0.00015833	-0.00008458
-0.00000018	0.00000014	0.00015257	-0.00007272
-0.00000003	0.00000000	0.00016986	-0.00006331
-0.00000006	-0.00000007	0.00017752	-0.00007560
0.00000022	0.00000024	0.00017209	-0.00008674
-0.00000001	0.00000000	0.00016385	-0.00008886
0.00000003	-0.00000011	0.00015473	-0.00009493
-0.00000043	0.00000013	0.00016291	-0.00009415
0.00000010	0.00000018	0.00016431	-0.00010677
0.00000036	-0.00000009	0.00013840	-0.00013121
0.00000023	-0.00000016	0.00009723	-0.00010566
-0.00000014	0.00000013	0.00009212	-0.00009749
0.00000006	0.00000009	0.00009261	-0.00008687
0.00000001	-0.00000002	0.00006917	-0.00008727
-0.00000002	-0.00000009	0.00006930	-0.00005449
0.00000019	-0.00000000	0.00006730	-0.00002784
-0.00000017	0.00000013	0.00008611	-0.00000352
-0.00000017	-0.00000011	0.00011780	0.00002806
-0.00000005	0.00000016	0.00014222	0.00001124
-0.00000007	0.00000022	0.00019711	0.00000591
0.00000039	0.00000005	0.00019869	-0.00003851
0.00000011	0.00000012	0.00018397	-0.00007791
0.00000002	-0.00000007	0.00015761	-0.00006308
-0.00000024	-0.00000005	0.00013706	-0.00006048
0.00000002	0.00000001	0.00017232	-0.00004814
0.00000021	-0.00000009	0.00018415	-0.00008940
0.00000023	-0.00000003	0.00016348	-0.00011218
-0.00000026	0.00000005	0.00010413	-0.00013893
0.00000002	0.00000017	0.00008459	-0.00010367
0.00000013	0.00000014	0.00006586	-0.00007315
-0.00000031	0.00000031	0.00008907	-0.00005653
0.00000030	-0.00000004	0.00008862	-0.00005952
0.00000004	-0.00000002	0.00008903	-0.00005255
0.00000016	0.00000022	0.00008488	-0.00006195
0.00000002	-0.00000010	0.00007424	-0.00005292
0.00000017	0.00000014	0.00007249	-0.00004962
0.00000001	-0.00000003	0.00005518	-0.00002923
0.00000014	0.00000002	0.00006004	-0.00000056
-0.00000004	-0.00000023	0.00005906	0.00000794
-0.00000009	0.00000017	0.00006480	0.00002281
-0.00000007	-0.00000016	0.00006602	0.00002544
0.00000011	-0.00000019	0.00006991	0.00004060
-0.00000013	-0.00000017	0.00007274	0.00005189
0.00000012	0.00000004	0.00006587	0.00005828
-0.00000018	0.00000002	0.00007831	0.00007387
0.00000029	-0.00000021	0.00008645	0.00010280
0.00000013	-0.00000022	0.00011624	0.00010678
-0.00000005	-0.00000026	0.00012530	0.00012360
0.00000025	-0.00000001	0.00013835	0.00012663
0.00000001	0.00000011	0.00015816	0.00013694
-0.00000013	0.00000015	0.00019569	0.00013963
0.00000013	-0.00000009	0.00019560	0.00015015
0.00000006	-0.00000002	0.00022987	0.00015422
-0.00000023	0.00000010	0.00024371	0.00015490
-0.00000015	0.00000020	0.00027180	0.00018358
-0.00000013	0.00000017	0.00034547	0.00020006
-0.00000012	-0.00000000	0.00044839	0.00019848
0.00000023	0.00000010	0.00058296	0.00009832
-0.00000017	-0.00000021	0.00066913	-0.00009598
-0.00000007	0.00000002	0.00057108	-0.00034442
0.00000020	-0.00000015	0.00032502	-0.00044203
-0.00000003	0.00000010	0.00014961	-0.00035051
-0.00000034	0.00000008	0.00010765	-0.00023259
0.00000016	-0.00000025	0.00009073	-0.00018206
0.00000016	-0.00000004	0.00008558	-0.00014289
-0.00000003	0.00000016	0.00006808	-0.00010722
0.00000005	-0.00000023	0.00007608	-0.00007658
-0.00000035	0.00000019	0.00009637	-0.00004529
-0.00000009	0.00000007	0.00008725	-0.00001808
-0.00000009	-0.00000016	0.00010169	-0.00000680
0.00000016	0.00000009	0.00011179	0.00001091
0.00000000	-0.00000008	0.00013960	0.00004390
0.00000016	-0.00000021	0.00015105	0.00006032
0.00000005	0.00000006	0.00018173	0.00010072
0.00000001	-0.00000007	0.00023875	0.00011538
-0.00000006	0.00000023	0.00030846	0.00009368
-0.00000009	-0.00000008	0.00040842	0.00004362
-0.00000002	-0.00000002	0.00045315	-0.00008915
0.00000014	-0.00000012	0.00038251	-0.00020983
0.00000001	0.00000018	0.00028091	-0.00024396
-0.00000013	-0.00000002	0.00021660	-0.00021009
-0.00000031	-0.00000004	0.00019738	-0.00018564
0.00000012	0.00000014	0.00019882	-0.00017870
0.00000013	0.00000022	0.00016732	-0.00018331
0.00000012	0.00000017	0.00017164	-0.00017366
0.00000008	-0.00000015	0.00013694	-0.00017577
-0.00000007	0.00000015	0.00011133	-0.00015858
-0.00000034	0.00000003	0.00011034	-0.00013605
-0.00000009	0.00000001	0.00010605	-0.00013149
0.00000006	0.00000025	0.00010976	-0.00011912
0.00000016	0.00000021	0.00012095	-0.00010684
-0.00000004	0.00000002	0.00010919	-0.00012235
-0.00000001	0.00000001	0.00010312	-0.00011244
0.00000002	-0.00000018	0.00006924	-0.00010342
0.00000015	0.00000009	0.00007221	-0.00007880
0.00000008	0.00000001	0.00008724	-0.00005386
-0.00000009	0.00000025	0.00009005	-0.00005059
-0.00000019	0.00000004	0.00009154	-0.00003215
-0.00000010	0.00000017	0.00011908	-0.00003134
0.00000025	-0.00000003	0.00011050	-0.00002022
-0.00000003	0.00000007	0.00010545	-0.00002933
-0.00000007	0.00000014	0.00010495	-0.00000736
-0.00000007	-0.00000031	0.00010533	0.00000186
0.00000013	0.00000025	0.00010904	0.00001860
-0.00000026	0.00000004	0.00012463	0.00003095
-0.00000019	-0.00000011	0.00016591	0.00006075
0.00000020	0.00000011	0.00019553	0.00005505
0.00000019	0.00000011	0.00023391	0.00004439
0.00000002	0.00000018	0.00024894	0.00002995
0.00000017	0.00000020	0.00025656	0.00001459
0.00000001	0.00000004	0.00028850	-0.00001234
0.00000008	0.00000007	0.00028925	-0.00005180
-0.00000012	0.00000013	0.00025234	-0.00010794
0.00000010	0.00000004	0.00020313	-0.00007122
-0.00000038	0.00000003	0.00021099	-0.00004722
0.00000020	0.00000030	0.00023793	-0.00002797
-0.00000040	-0.00000008	0.00025989	-0.00003085
-0.00000005	0.00000004	0.00025152	-0.00006066
0.00000005	0.00000005	0.00025986	-0.00006240
-0.00000003	0.00000014	0.00028330	-0.00007291
0.00000010	-0.00000020	0.00029526	-0.00011540
0.00000001	0.00000020	0.00025725	-0.00014267
0.00000032	0.00000028	0.00024311	-0.00012886
-0.00000029	-0.00000009	0.00023556	-0.00014832
-0.00000011	0.00000013	0.00019979	-0.00016506
0.00000012	-0.00000001	0.00016263	-0.00013829
0.00000027	-0.00000016	0.00016715	-0.00008984
0.00000008	-0.00000011	0.00018462	-0.00004305
0.00000004	0.00000027	0.00021895	-0.00003857
-0.00000006	0.00000003	0.00026640	-0.00004422
0.00000019	0.00000016	0.00028817	-0.00007760
0.00000022	-0.00000016	0.00031621	-0.00011101
0.00000040	-0.00000037	0.00031773	-0.00015371
-0.00000007	-0.00000021	0.00030181	-0.00019975
-0.00000008	0.00000012	0.00026695	-0.00023085
0.00000033	-0.00000003	0.00020581	-0.00023066
-0.00000023	-0.00000001	0.00017111	-0.00020518
-0.00000014	-0.00000007	0.00014143	-0.00016374
-0.00000014	-0.00000023	0.00014382	-0.00014777
0.00000006	-0.00000004	0.00015218	-0.00013058
0.00000008	-0.00000014	0.00016013	-0.00010943
0.00000011	0.00000009	0.00017445	-0.00010024
0.00000008	0.00000009	0.00019168	-0.00007120
0.00000030	-0.00000001	0.00022398	-0.00006374
-0.00000004	0.00000013	0.00024576	-0.00004411
-0.00000019	-0.00000019	0.00028976	-0.00004430
0.00000006	0.00000013	0.00034680	-0.00005644
-0.00000033	0.00000020	0.00042032	-0.00009702
-0.00000001	0.00000031	0.00046676	-0.00018767
0.00000012	0.00000005	0.00042476	-0.00032192
0.00000001	-0.00000008	0.00033034	-0.00037678
-0.00000022	0.00000023	0.00026069	-0.00039526
0.00000014	-0.00000017	0.00018523	-0.00037848
0.00000011	0.00000006	0.00015694	-0.00034862
0.00000008	-0.00000021	0.00014602	-0.00031165
0.00000015	0.00000017	0.00012741	-0.00028696
-0.00000004	-0.00000015	0.00013119	-0.00029872
0.00000006	-0.00000006	0.00011817	-0.00026557
-0.00000013	-0.00000026	0.00009710	-0.00024997
-0.00000018	0.00000008	0.00009937	-0.00022806
0.00000005	0.00000022	0.00010786	-0.00021207
-0.00000014	0.00000012	0.00012424	-0.00020859
-0.00000004	0.00000037	0.00016160	-0.00020360
-0.00000012	-0.00000028	0.00016497	-0.00025347
-0.00000004	-0.00000005	0.00016557	-0.00027702
0.00000014	0.00000001	0.00011615	-0.00029059
-0.00000020	-0.00000008	0.00009871	-0.00028723
-0.00000001	-0.00000001	0.00009093	-0.00026181
0.00000016	-0.00000003	0.00008883	-0.00026088
-0.00000021	-0.00000019	0.00009415	-0.00024002
-0.00000016	-0.00000016	0.00008151	-0.00024593
0.00000012	0.00000001	0.00007836	-0.00025322
-0.00000023	0.00000004	0.00006064	-0.00023870
0.00000010	-0.00000003	0.00004850	-0.00022529
-0.00000015	0.00000007	0.00005290	-0.00022940
-0.00000000	-0.00000006	0.00006785	-0.00021340
-0.00000001	-0.00000004	0.00004958	-0.00021349
0.00000013	0.00000003	0.00005597	-0.00019599
-0.00000001	-0.00000001	0.00004663	-0.00019868
0.00000003	-0.00000000	0.00006223	-0.00017760
-0.00000018	0.00000022	0.00006054	-0.00017833
-0.00000006	-0.00000008	0.00007184	-0.00018384
0.00000004	0.00000014	0.00008034	-0.00016863
-0.00000002	-0.00000001	0.00008480	-0.00017035
-0.00000008	-0.00000010	0.00008250	-0.00018462
0.00000001	-0.00000016	0.00010178	-0.00019446
-0.00000003	0.00000021	0.00011071	-0.00018830
0.00000005	-0.00000004	0.00011641	-0.00018882
0.00000010	-0.00000007	0.00010256	-0.00019897
0.00000008	-0.00000026	0.00011361	-0.00019338
0.00000007	0.00000015	0.00010194	-0.00018954
-0.00000030	0.00000015	0.00012149	-0.00021941
0.00000002	0.00000012	0.00010768	-0.00022658
0.00000006	0.00000003	0.00011306	-0.00022551
-0.00000013	-0.00000015	0.00011405	-0.00022822
-0.00000022	-0.00000000	0.00010946	-0.00026126
0.00000006	-0.00000003	0.00008095	-0.00026103
-0.00000014	0.00000021	0.00006816	-0.00027691
0.00000002	-0.00000006	0.00004256	-0.00028384
-0.00000002	0.00000019	0.00004117	-0.00026287
-0.00000018	-0.00000008	0.00003865	-0.00026061
-0.00000006	0.00000008	0.00002754	-0.00026635
0.00000019	-0.00000012	-0.00000070	-0.00027408
